var.nms,ks.pvals,a.ks.pvals,cor.pvals,a.cor.pvals,delta.median,obs.cor,r.ks,r.cor,ave.r
mean.curvature..25..1025,0.0503447413124853,0.225369961110043,0.0803457274607597,1,0.0682799999999997,-0.108650999757992,811.5,2383,1597.25
FreeSurfer.curvature..mean.2014,0.0503447413124853,0.225369961110043,0.137775738440417,1,0.002211168485,0.0922896753365675,811.5,2383,1597.25
FreeSurfer.curvature..SD.2018,0.0503447413124853,0.225369961110043,0.201922302957831,1,-0.00137805488699999,0.0793975604217672,811.5,2383,1597.25
FreeSurfer.curvature..skew.2008,0.0503447413124853,0.225369961110043,0.0597761045073835,1,0.00982194346800003,-0.116906739422846,811.5,2383,1597.25
FreeSurfer.curvature..skew.2029,0.0503447413124853,0.225369961110043,0.920551660704276,1,0.021065533749,-0.00621542902247383,811.5,2383,1597.25
FreeSurfer.curvature..kurtosis.1007,0.0503447413124853,0.225369961110043,0.843259706750376,1,0.071928905867,0.0123213284245853,811.5,2383,1597.25
FreeSurfer.curvature..75..1009,0.0480808203140625,0.225369961110043,0.454796412321127,1,0.00115178991105,-0.0466441584978558,811.5,2383,1597.25
FreeSurfer.thickness..SD.2002,0.0503447413124853,0.225369961110043,0.0989062437669308,1,0.029151702593,-0.102563919147288,811.5,2383,1597.25
FreeSurfer.thickness..skew.2018,0.0503447413124853,0.225369961110043,0.475950105466966,1,0.063551173724,-0.044400054162824,811.5,2383,1597.25
FreeSurfer.convexity..sulc...median.1020,0.0500727779359849,0.225369961110043,0.0942275000868837,1,0.0157559365035,-0.104818847240424,811.5,2383,1597.25
FreeSurfer.convexity..sulc...mean.1008,0.0503447413124853,0.225369961110043,0.836421128606862,1,0.00687961012470001,0.0128664025605248,811.5,2383,1597.25
FreeSurfer.convexity..sulc...mean.1028,0.0503447413124853,0.225369961110043,0.403126929462748,1,0.00762515705199998,-0.0520652950059188,811.5,2383,1597.25
FreeSurfer.convexity..sulc...mean.2034,0.0503447413124853,0.225369961110043,0.831483919374831,1,0.027278810921,0.0132605335262899,811.5,2383,1597.25
FreeSurfer.convexity..sulc...skew.1023,0.0503447413124853,0.225369961110043,0.638556976014967,1,0.037489210948,0.0292654034833311,811.5,2383,1597.25
FreeSurfer.convexity..sulc...skew.1025,0.0503447413124853,0.225369961110043,0.761961250638319,1,0.033337530069,-0.0188747243762053,811.5,2383,1597.25
FreeSurfer.convexity..sulc...skew.2023,0.0503447413124853,0.225369961110043,0.863113561660817,1,0.049547104816,-0.01074400429321,811.5,2383,1597.25
FreeSurfer.convexity..sulc...75..2008,0.0503447413124853,0.225369961110043,0.46705216200762,1,0.008540749549,-0.0452993309536432,811.5,2383,1597.25
LBS.3.1008,0.0503447413124853,0.225369961110043,0.0951667592260751,1,4.13867249103521e-08,-0.103711997502032,811.5,2383,1597.25
LBS.4.2029,0.0503447413124853,0.225369961110043,0.0790754138131181,1,4.70558795809393e-08,-0.109107579107421,811.5,2383,1597.25
geodesic.depth..75..1011,0.56405016293634,0.864907916786144,0.0183841964610908,0.68535873871646,-0.0318399999999999,0.146142043122217,2326.5,877,1601.75
FreeSurfer.thickness..MAD.2019,0.0523283826055492,0.233407174211802,0.731863619623307,1,0.019118189812,0.0216036691116517,834,2383,1608.5
mean.curvature..25..2012,0.0526182120366935,0.234418860810179,0.0645551693877759,1,0.0517800000000008,0.11569835427215,835,2383,1609
FreeSurfer.curvature..75..1003,0.0547740338448304,0.243731346773647,0.051229823059374,1,0.00287922099235,-0.121988402239672,836,2383,1609.5
travel.depth..MAD.1003,0.637175955764652,0.907811013192073,0.00819639293131537,0.385368921820323,-0.0633919999999994,0.164916046494193,2524,696,1610
geodesic.depth..median.2014,0.0550738216289961,0.244772540573316,0.740193907193004,1,0.0634399999999999,0.0208244491552014,837,2383,1610
geodesic.depth..MAD.2014,0.0558801681351744,0.248059934919867,0.91554490684646,1,0.0485864500000002,0.00666047134934888,838,2383,1610.5
LBS.2.1013,0.56405016293634,0.864907916786144,0.0196729992014103,0.719474418984882,5.92864131924549e-08,-0.144592868254391,2326.5,895,1610.75
travel.depth..median.1034,0.0565692399653648,0.250819514506743,0.0881864300868663,1,-0.480499999999999,0.106160119369877,839,2383,1611
FreeSurfer.curvature..25..2018,0.0566372281181327,0.250822010237445,0.612288207476269,1,0.00385169684850001,-0.0317607810801182,840,2383,1611.5
FreeSurfer.curvature..median.2024,0.0568237666368697,0.251348884529317,0.489409266677896,1,0.00242004543539999,0.0431407743256388,841,2383,1612
FreeSurfer.thickness..MAD.2018,0.056996279903056,0.25181254303963,0.654613217841908,1,0.018332481384,0.0280369028000623,842,2383,1612.5
FreeSurfer.thickness..MAD.1034,0.0573871915579756,0.253238852426654,0.675338361966647,1,0.015512168407,0.0261470243616708,843,2383,1613
FreeSurfer.thickness..25..2023,0.0576448760174914,0.254074572020223,0.049225753205267,1,-0.0427181720750001,0.122332883747057,844,2383,1613.5
FreeSurfer.curvature..median.1022,0.057799963170526,0.254456642596872,0.381745381155644,1,0.00260536745195,-0.0545737325521446,845,2383,1614
FreeSurfer.thickness..kurtosis.2014,0.781826170361603,0.971082922786365,0.000590387423046604,0.0606404585857848,0.036225706106,-0.211691133370545,2910,318.5,1614.25
travel.depth..mean.2011,0.56405016293634,0.864907916786144,0.020235090690881,0.733474843281996,-0.0411578017999998,0.143944689683068,2326.5,903,1614.75
geodesic.depth..25..1027,0.0583604025216498,0.256014973326105,0.621790468762174,1,0.0583055000000001,0.0309763409372845,847,2383,1615
FreeSurfer.curvature..median.1009,0.0583195105789619,0.256014973326105,0.97883625702435,1,0.0030555129055,-0.00165637610683266,847,2383,1615
FreeSurfer.curvature..median.2023,0.0583195105789619,0.256014973326105,0.170563732830424,1,0.00170339271430001,-0.0854096350318588,847,2383,1615
FreeSurfer.curvature..median.1024,0.0587380297457252,0.257368045528972,0.69475462222785,1,0.0016695335507,-0.0244980650488106,849,2383,1616
FreeSurfer.curvature..MAD.2034,0.0592119416408735,0.259139321063588,0.927304062621102,1,0.00070121046155,-0.00569671708517192,850,2383,1616.5
LBS.2.2028,0.637157330207314,0.907811013192073,0.00856284891380763,0.394878846685059,9.01978103941161e-09,-0.162741377900904,2524,710,1617
FreeSurfer.convexity..sulc...75..2030,0.0596891293047934,0.260614508232197,0.255517754806544,1,0.0101402327415,-0.0709068051925977,852,2383,1617.5
FreeSurfer.convexity..sulc...mean.1009,0.710734093762282,0.940565929845496,0.00313270292703952,0.198718055739478,0.00278554163899997,-0.182561934456205,2720.5,516,1618.25
geodesic.depth..75..2009,0.637157330207314,0.907811013192073,0.00924783153108568,0.419829027524446,0.0137850000000004,0.16113618224541,2524,721,1622.5
travel.depth..75..2030,0.695282072081579,0.940565929845496,0.00326287294715035,0.203427039068253,-0.0621500000000008,0.182145384676373,2720.5,525,1622.75
Thickness.thickinthehead.2034,0.56405016293634,0.864907916786144,0.0224083835351921,0.787823019366088,-0.1109,0.141576948425651,2326.5,930.5,1628.5
travel.depth..median.2026,0.0618139159715554,0.261134102873307,0.0708870536127154,1,0.0951074999999999,-0.113078566550317,879.5,2383,1631.25
travel.depth..mean.1007,0.0635987895707569,0.261134102873307,0.591963029621469,1,-0.10055416857,-0.0333925319863842,879.5,2383,1631.25
travel.depth..mean.2012,0.0635987895707569,0.261134102873307,0.152043026101929,1,-0.22286043598,0.0890832506101055,879.5,2383,1631.25
travel.depth..SD.1006,0.0635987895707569,0.261134102873307,0.323326878552123,1,-0.10900366385,0.0614893987767357,879.5,2383,1631.25
travel.depth..skew.2008,0.0635987895707569,0.261134102873307,0.0732558179219634,1,0.025839265144,-0.111278513400687,879.5,2383,1631.25
travel.depth..skew.2031,0.0635987895707569,0.261134102873307,0.558695376293756,1,0.0325281510347,-0.036430033614431,879.5,2383,1631.25
travel.depth..kurtosis.2003,0.0635987895707569,0.261134102873307,0.879725821930996,1,0.0239679482899999,0.0094294953020108,879.5,2383,1631.25
geodesic.depth..mean.2012,0.0635987895707569,0.261134102873307,0.362638211217428,1,-0.230353393509999,0.0566852008551481,879.5,2383,1631.25
geodesic.depth..SD.1012,0.0635987895707569,0.261134102873307,0.0759499524449987,1,-0.16160346289,0.110256740606545,879.5,2383,1631.25
geodesic.depth..SD.1014,0.0635987895707569,0.261134102873307,0.283356317933844,1,-0.21288795902,-0.0667803331480844,879.5,2383,1631.25
geodesic.depth..kurtosis.2008,0.0635987895707569,0.261134102873307,0.168717269094646,1,0.0156545156999999,-0.0856125284280359,879.5,2383,1631.25
geodesic.depth..25..2026,0.0618139159715554,0.261134102873307,0.335286225856721,1,0.0873900000000001,-0.060460824622976,879.5,2383,1631.25
mean.curvature..median.1011,0.0635987895707569,0.261134102873307,0.979378326954769,1,0.02956,0.00161080469444922,879.5,2383,1631.25
mean.curvature..median.1025,0.0635987895707569,0.261134102873307,0.0539236459179376,1,0.0645300000000004,-0.119682019634797,879.5,2383,1631.25
mean.curvature..median.1029,0.0635987895707569,0.261134102873307,0.804720624761848,1,0.0823799999999997,0.0154066480377535,879.5,2383,1631.25
mean.curvature..mean.1011,0.0635987895707569,0.261134102873307,0.497060915859008,1,0.05065672909,0.0423022940349684,879.5,2383,1631.25
mean.curvature..skew.1012,0.0635987895707569,0.261134102873307,0.560269686307639,1,0.0432275125930001,-0.0362843901819263,879.5,2383,1631.25
mean.curvature..75..1029,0.0635987895707569,0.261134102873307,0.832211894251858,1,0.06115,0.0132023874592282,879.5,2383,1631.25
FreeSurfer.curvature..SD.1029,0.0635987895707569,0.261134102873307,0.105159076464125,1,-0.001006310219,0.100718885736591,879.5,2383,1631.25
FreeSurfer.curvature..skew.1011,0.0635987895707569,0.261134102873307,0.66769765791088,1,0.00978398243700007,0.0267487949623962,879.5,2383,1631.25
FreeSurfer.curvature..skew.1029,0.0635987895707569,0.261134102873307,0.256208685456173,1,0.026154943603,-0.070666814710202,879.5,2383,1631.25
FreeSurfer.curvature..kurtosis.1005,0.0635987895707569,0.261134102873307,0.388486599175759,1,0.02634649998,-0.0537017688937878,879.5,2383,1631.25
FreeSurfer.curvature..25..1008,0.0635987895707569,0.261134102873307,0.0339225650469617,1,0.00244434177899999,-0.131599769802384,879.5,2383,1631.25
FreeSurfer.curvature..75..2007,0.0635987895707569,0.261134102873307,0.121056413349872,1,0.0025122035295,-0.0963893456786702,879.5,2383,1631.25
FreeSurfer.thickness..median.2017,0.0599022687898826,0.261134102873307,0.350366893630057,1,-0.0587249994250003,0.058260849384457,879.5,2383,1631.25
FreeSurfer.thickness..SD.1012,0.0635987895707569,0.261134102873307,0.192693820058206,1,0.018158795591,0.0810445545814467,879.5,2383,1631.25
FreeSurfer.thickness..SD.2026,0.0635987895707569,0.261134102873307,0.118958137243402,1,0.019220894234,-0.0969343202141199,879.5,2383,1631.25
FreeSurfer.thickness..skew.1011,0.0635987895707569,0.261134102873307,0.0466109175783529,1,0.065374453788,-0.123525500424036,879.5,2383,1631.25
FreeSurfer.thickness..skew.1019,0.0635987895707569,0.261134102873307,0.0398420048925082,1,0.068198808816,-0.127562894624858,879.5,2383,1631.25
FreeSurfer.thickness..skew.1026,0.0635987895707569,0.261134102873307,0.328808609126577,1,0.10304531689,-0.0607978820131335,879.5,2383,1631.25
FreeSurfer.thickness..skew.2017,0.0635987895707569,0.261134102873307,0.15623418931133,1,0.060681201905,-0.0881849146444497,879.5,2383,1631.25
FreeSurfer.thickness..skew.2034,0.0635987895707569,0.261134102873307,0.198872328463152,1,0.062354204985,-0.0799357134990938,879.5,2383,1631.25
FreeSurfer.convexity..sulc...MAD.2007,0.0635987895707569,0.261134102873307,0.197077312310061,1,-0.005350469611,0.0802552434495091,879.5,2383,1631.25
FreeSurfer.convexity..sulc...SD.2007,0.0635987895707569,0.261134102873307,0.469412396487657,1,-0.006823344018,0.0450598827052338,879.5,2383,1631.25
FreeSurfer.convexity..sulc...75..1003,0.0627041379393695,0.261134102873307,0.759611314383064,1,0.0160273127255,-0.019216729539766,879.5,2383,1631.25
LBS.2.1006,0.0635987895707569,0.261134102873307,0.0850610857803491,1,1.73165636516825e-07,-0.107005548275795,879.5,2383,1631.25
LBS.2.2023,0.0635987895707569,0.261134102873307,0.230030988956438,1,7.3895777564839e-07,-0.0746940196432148,879.5,2383,1631.25
LBS.6.1006,0.0635987895707569,0.261134102873307,0.301078659935941,1,1.08066408639661e-06,-0.0643772284530803,879.5,2383,1631.25
LBS.6.2029,0.0635987895707569,0.261134102873307,0.148639870926243,1,9.17074342973058e-08,-0.089826574624187,879.5,2383,1631.25
FreeSurfer.convexity..sulc...median.1015,0.665590347795816,0.940565929845496,0.00371311101748684,0.222186887961624,0.004597604275,-0.179693432222309,2720.5,547,1633.75
LBS.2.1034,0.637157330207314,0.907811013192073,0.0105107856155142,0.461979510731043,-2.51178381177473e-07,-0.158434848594098,2524,744.5,1634.25
geodesic.depth..75..2011,0.56405016293634,0.864907916786144,0.0233361464281753,0.810000462034927,-0.05619,0.140626281138131,2326.5,943,1634.75
travel.depth..mean.2030,0.846944836342665,0.987659809151948,9.83355842532336e-05,0.0179814822899658,-0.0408190511899997,0.239174299684332,3094.5,179,1636.75
geodesic.depth..MAD.1031,0.671541869864015,0.940565929845496,0.0039620329066481,0.234509675151227,-0.0372965000000001,0.178451087540744,2720.5,553,1636.75
travel.depth..mean.2024,0.846944836342665,0.987659809151948,0.000103529436496592,0.0184284437054694,-0.0204736666100001,0.238429268234085,3094.5,183.5,1639
LBS.9.2028,0.637157330207314,0.907811013192073,0.0112914224621574,0.4856594212214,4.14226529933894e-08,-0.156905589849023,2524,761,1642.5
FreeSurfer.convexity..sulc...25..1014,0.0638323157895103,0.261803985377043,0.534577263505323,1,-0.01334220171,-0.0389906738842693,907,2383,1645
FreeSurfer.thickness..MAD.1002,0.0646323219659712,0.264793213340763,0.621438028568071,1,0.023418664932,0.0310076551187785,908,2383,1645.5
LBS.2.1009,0.710734093762282,0.940565929845496,0.00442961850394023,0.25347674062634,2.74437458243406e-08,-0.175959460102511,2720.5,572,1646.25
geodesic.depth..median.2026,0.0660236846442833,0.269899018545861,0.0952829604598717,1,0.132400000000001,-0.104486087523181,910,2383,1646.5
FreeSurfer.convexity..sulc...75..2020,0.0663557295446467,0.270958632169139,0.230494636229599,1,0.0180348139256,-0.0753530676805794,911,2383,1647
geodesic.depth..25..2012,0.0670839025991125,0.273631707970064,0.522163587475088,1,-0.15634,-0.0401813481445981,912,2383,1647.5
FreeSurfer.convexity..sulc...MAD.2002,0.0702373596238209,0.286180698576795,0.610435459228092,1,0.005896219984,0.0319262697774148,913,2383,1648
mean.curvature..MAD.1035,0.0704983471999213,0.286929815737098,0.178670216952548,1,0.0307815,-0.0838238943621975,914,2383,1648.5
mean.curvature..median.1022,0.0711138960561545,0.289118790523382,0.535301680347476,1,0.0801750000000001,-0.0386935147121163,915,2383,1649
mean.curvature..25..2018,0.0713515895662254,0.289137160333724,0.499339081760915,1,0.0922900000000002,-0.0423258441408177,917,2383,1650
FreeSurfer.thickness..skew.1005,0.56405016293634,0.864907916786144,0.0256544333077695,0.860507034014658,0.036057365637,-0.138386045847002,2326.5,974.5,1650.5
FreeSurfer.convexity..sulc...mean.1029,0.56405016293634,0.864907916786144,0.0255942655980317,0.860507034014658,0.00284388417799999,0.138441941749668,2326.5,974.5,1650.5
FreeSurfer.curvature..median.1010,0.0716717888919408,0.29011866667902,0.326881090124632,1,0.00355216488235,-0.0611588302496691,919,2383,1651
FreeSurfer.thickness..75..2017,0.0717962686554586,0.290306651519898,0.363454405321321,1,-0.0322413444499996,0.0566990492271882,920,2383,1651.5
travel.depth..25..1027,0.073114112489932,0.294674429536888,0.529848511268855,1,0.0182635,0.0394425718818555,923,2383,1653
FreeSurfer.curvature..median.2034,0.0733044024758498,0.294802569956931,0.570863122698366,1,0.0055954307315,0.0353781418261081,924.5,2383,1653.75
geodesic.depth..75..2030,0.528846586914877,0.864907916786144,0.0261980276120815,0.872334192873293,-0.146600000000001,0.138152034117458,2326.5,982.5,1654.5
LBS.7.1013,0.56405016293634,0.864907916786144,0.0270614237353727,0.893809168594104,2.21382062183641e-07,-0.13711003220843,2326.5,991,1658.75
travel.depth..MAD.1025,0.637157330207314,0.907811013192073,0.0141624168773826,0.575661202663985,-0.014462,0.151983361248342,2524,805.5,1664.75
mean.curvature..MAD.1002,0.644040915050999,0.916538716139907,0.00922317704347644,0.419291315187921,-0.00496999999999992,0.162442040612775,2614,720,1667
geodesic.depth..SD.2016,0.56405016293634,0.864907916786144,0.0290535247540063,0.94248724212186,-0.0668357381,0.135397429067013,2326.5,1009,1667.75
area.2008,0.0797276837255307,0.298377246940618,0.137065426651824,1,-130.7309636,0.0924558200703482,960,2383,1671.5
area.2015,0.0797276837255307,0.298377246940618,0.754973082371779,1,-123.3172812,-0.0194467932162788,960,2383,1671.5
travel.depth..SD.2034,0.0797276837255307,0.298377246940618,0.0540232039744581,1,-0.09528154799,0.119632767224235,960,2383,1671.5
travel.depth..skew.2015,0.0797276837255307,0.298377246940618,0.0323238805864204,1,0.010649533135,-0.132792309665513,960,2383,1671.5
travel.depth..skew.2023,0.0797276837255307,0.298377246940618,0.934887070744942,1,0.031135655749,0.00509117744408777,960,2383,1671.5
travel.depth..25..2026,0.0787789096490146,0.298377246940618,0.156749156080545,1,0.0416105000000001,-0.0887652266965342,960,2383,1671.5
geodesic.depth..75..1007,0.0797276837255307,0.298377246940618,0.0504490429159631,1,-0.12795,0.121450208215029,960,2383,1671.5
mean.curvature..median.2013,0.0797276837255307,0.298377246940618,0.544471507214217,1,0.0489299999999999,0.0377550770736682,960,2383,1671.5
